"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / Condition","Google Shopping / Custom Product","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Included / United States","Price / United States","Compare At Price / United States","Included / International","Price / International","Compare At Price / International","Status"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","90C","","","8434299561126",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","85E","","","8434299561393",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","85D","","","8434299561263",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","85C","","","8434299561119",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","80E","","","8434299561386",0,"",1,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","80D","","","8434299561256",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","80C","","","8434299561102",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","75E","","","8434299561379",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","75D","","","8434299561249",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Nero","Size","75C","","","8434299561096",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-nero.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","90D","","","8434299561225",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","90C","","","8434299561089",0,"",1,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","85E","","","8434299561355",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","85D","","","8434299561218",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","85C","","","8434299561072",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","80E","","","8434299561348",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","80D","","","8434299561201",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","80C","","","8434299561065",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","75E","","","8434299561331",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","75D","","","8434299561195",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"sutien-dantelat-cu-arcuri-si-intaritura-gisela-1-0392","Sutien dantelat, cu arcuri și întăritură, Gisela 1/0392","<p>Sutien cu dantelă fină, susținere cu arcuri și cupe întărite, Gisela 1/0392.</p>
","","Femei","variable","","TRUE","Color","Cameo","Size","75C","","","8434299561058",0,"",0,"deny","manual","185","185","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Sutien-dantelat-cu-arcuri-si-intaritura-Gisela-1-0392-Cameo.jpg","g","","","TRUE","","","TRUE","","","active"
"dres-cu-model-imitatie-plasa-romburi-conte-fantasy-club","Dres cu model imitație plasă romburi, Conte Fantasy Club","<p>Dresurile din seria Fantasy (cu model) – sunt ciorapii de culori și nuanțe netradiționale și complexe, decorate cu desene și imprimeuri complexe, cu imitație bandă adezivă sau tatuaj, decorate cu Lurex sau strasuri, concepute pentru sezonul cald (Fantasy Spring-Summer) și pentru frig (Fantasy Autumn-Winter). Dacă vreți să atrageți atenția asupra picioarelor dvs., alegeți ciorapi din colecția Fantasy. Alege eleganța și confortul Conte.</p>
","","Ciorapi și Dresuri","variable","","TRUE","Color","","Size","","","","",70,"",0,"deny","manual","45","","TRUE","TRUE","","https://conteelegant.ro/wp-content/uploads/2022/04/Dres-cu-model-imitatie-plasa-romburi-Conte-Fantasy-Club-Nero.jpg",1,"Dres cu model imitație plasă romburi, Conte Fantasy Club Nero","FALSE","","","","","","","new","TRUE","","g","","","TRUE","","","TRUE","","","active"
"dres-cu-model-imitatie-plasa-romburi-conte-fantasy-club","Dres cu model imitație plasă romburi, Conte Fantasy Club","<p>Dresurile din seria Fantasy (cu model) – sunt ciorapii de culori și nuanțe netradiționale și complexe, decorate cu desene și imprimeuri complexe, cu imitație bandă adezivă sau tatuaj, decorate cu Lurex sau strasuri, concepute pentru sezonul cald (Fantasy Spring-Summer) și pentru frig (Fantasy Autumn-Winter). Dacă vreți să atrageți atenția asupra picioarelor dvs., alegeți ciorapi din colecția Fantasy. Alege eleganța și confortul Conte.</p>
","","Ciorapi și Dresuri","variable","","TRUE","Color","Nero","Size","5-XL Standard","","","1001149630050003",70,"",0,"deny","manual","45","45","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Dres-cu-model-imitatie-plasa-romburi-Conte-Fantasy-Club-Nero.jpg","g","","","TRUE","","","TRUE","","","active"
"dres-cu-model-imitatie-plasa-romburi-conte-fantasy-club","Dres cu model imitație plasă romburi, Conte Fantasy Club","<p>Dresurile din seria Fantasy (cu model) – sunt ciorapii de culori și nuanțe netradiționale și complexe, decorate cu desene și imprimeuri complexe, cu imitație bandă adezivă sau tatuaj, decorate cu Lurex sau strasuri, concepute pentru sezonul cald (Fantasy Spring-Summer) și pentru frig (Fantasy Autumn-Winter). Dacă vreți să atrageți atenția asupra picioarelor dvs., alegeți ciorapi din colecția Fantasy. Alege eleganța și confortul Conte.</p>
","","Ciorapi și Dresuri","variable","","TRUE","Color","Nero","Size","4-L Standard","","","1001149630040003",70,"",0,"deny","manual","45","45","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Dres-cu-model-imitatie-plasa-romburi-Conte-Fantasy-Club-Nero.jpg","g","","","TRUE","","","TRUE","","","active"
"dres-cu-model-imitatie-plasa-romburi-conte-fantasy-club","Dres cu model imitație plasă romburi, Conte Fantasy Club","<p>Dresurile din seria Fantasy (cu model) – sunt ciorapii de culori și nuanțe netradiționale și complexe, decorate cu desene și imprimeuri complexe, cu imitație bandă adezivă sau tatuaj, decorate cu Lurex sau strasuri, concepute pentru sezonul cald (Fantasy Spring-Summer) și pentru frig (Fantasy Autumn-Winter). Dacă vreți să atrageți atenția asupra picioarelor dvs., alegeți ciorapi din colecția Fantasy. Alege eleganța și confortul Conte.</p>
","","Ciorapi și Dresuri","variable","","TRUE","Color","Nero","Size","3-M Standard","","","1001149630030003",70,"",0,"deny","manual","45","45","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Dres-cu-model-imitatie-plasa-romburi-Conte-Fantasy-Club-Nero.jpg","g","","","TRUE","","","TRUE","","","active"
"dres-cu-model-imitatie-plasa-romburi-conte-fantasy-club","Dres cu model imitație plasă romburi, Conte Fantasy Club","<p>Dresurile din seria Fantasy (cu model) – sunt ciorapii de culori și nuanțe netradiționale și complexe, decorate cu desene și imprimeuri complexe, cu imitație bandă adezivă sau tatuaj, decorate cu Lurex sau strasuri, concepute pentru sezonul cald (Fantasy Spring-Summer) și pentru frig (Fantasy Autumn-Winter). Dacă vreți să atrageți atenția asupra picioarelor dvs., alegeți ciorapi din colecția Fantasy. Alege eleganța și confortul Conte.</p>
","","Ciorapi și Dresuri","variable","","TRUE","Color","Nero","Size","2-S Standard","","","1001149630020003",70,"",12,"deny","manual","45","45","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2022/04/Dres-cu-model-imitatie-plasa-romburi-Conte-Fantasy-Club-Nero.jpg","g","","","TRUE","","","TRUE","","","active"
"ciorapi-pentru-gravide-calitate-premium-conte-elegant-mommy-40-den","Ciorapi pentru gravide, calitate premium, Conte Elegant Mommy 40 Den","<p>Ciorapi pentru femei gravide de calitate premium este o versiune elegantă a lenjeriei de corp de care viitoare mamă are nevoie. Brîu foarte elastic care nu se stoarce, având un design special pentru abdomen, chilot întărit pentru susținere, folosind un fir inovator de Lycra care asigură confort în orice perioadă a sarcinei.</p>
","","Femei","variable","Ciorapi densitate mai mare de 40 Den","TRUE","Color","","Size","","","","",70,"",0,"deny","manual","46","","TRUE","TRUE","","https://conteelegant.ro/wp-content/uploads/2021/11/Ciorapi-pentru-gravide-calitate-premium-Conte-Elegant-Mommy-40-Den-Nero.jpg",1,"Ciorapi pentru gravide calitate premium, Conte Elegant Mommy 40 Den Nero","FALSE","","","","","","","new","TRUE","","g","","","TRUE","","","TRUE","","","active"
"ciorapi-pentru-gravide-calitate-premium-conte-elegant-mommy-40-den","Ciorapi pentru gravide, calitate premium, Conte Elegant Mommy 40 Den","<p>Ciorapi pentru femei gravide de calitate premium este o versiune elegantă a lenjeriei de corp de care viitoare mamă are nevoie. Brîu foarte elastic care nu se stoarce, având un design special pentru abdomen, chilot întărit pentru susținere, folosind un fir inovator de Lycra care asigură confort în orice perioadă a sarcinei.</p>
","","Femei","variable","Ciorapi densitate mai mare de 40 Den","TRUE","Color","Natural","Size","5-XL Standard","","","1001148200050001",70,"",91,"deny","manual","51","51","TRUE","TRUE","","","","","FALSE","","","","","","","new","TRUE","https://conteelegant.ro/wp-content/uploads/2021/11/Ciorapi-pentru-gravide-calitate-premium-Conte-Elegant-Mommy-40-Den-Nero.jpg","g","","","TRUE","","","TRUE","","","active"
