Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
set-pijama-din-bumbac-2-piese-cu-print-bugs-bunny-gisela-2-20238,"Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238","<p>Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Dungi,Size,L,,,8434299679906,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-din-bumbac-2-piese-cu-print-Bugs-Bunny-Gisela-2-20238-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-bumbac-2-piese-cu-print-bugs-bunny-gisela-2-20238,"Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238","<p>Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Dungi,Size,M,,,8434299679890,0,,1,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-din-bumbac-2-piese-cu-print-Bugs-Bunny-Gisela-2-20238-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-bumbac-2-piese-cu-print-bugs-bunny-gisela-2-20238,"Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238","<p>Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Dungi,Size,S,,,8434299679883,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-din-bumbac-2-piese-cu-print-Bugs-Bunny-Gisela-2-20238-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-bumbac-2-piese-cu-print-bugs-bunny-gisela-2-20238,"Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238","<p>Set pijama din bumbac, 2 piese, cu print Bugs Bunny, Gisela 2/20238.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Dungi,Size,XXL,,,8434299690314,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-din-bumbac-2-piese-cu-print-Bugs-Bunny-Gisela-2-20238-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-imprimeu-snoopy-gisela-2-20129,"Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129","<p>Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Coral,Size,L,,,8434299628836,0,,0,deny,manual,269,269,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-20129-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-imprimeu-snoopy-gisela-2-20129,"Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129","<p>Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Coral,Size,M,,,8434299628829,0,,0,deny,manual,269,269,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-20129-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-imprimeu-snoopy-gisela-2-20129,"Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129","<p>Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Coral,Size,S,,,8434299628812,0,,2,deny,manual,269,269,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-20129-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-imprimeu-snoopy-gisela-2-20129,"Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129","<p>Set pijama bărbați din tricot, 2 piese, cu imprimeu Snoopy, Gisela 2/20129.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Coral,Size,XL,,,8434299628843,0,,0,deny,manual,269,269,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-20129-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-print-playmobil-gisela-2-2010,"Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010","<p>Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Dungi,Size,XL,,,8434299570494,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-lung-2-piese-cu-print-Playmobil-Gisela-2-2010-fata.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-print-playmobil-gisela-2-2010,"Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010","<p>Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Dungi,Size,L,,,8434299570487,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-lung-2-piese-cu-print-Playmobil-Gisela-2-2010-fata.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-print-playmobil-gisela-2-2010,"Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010","<p>Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Dungi,Size,M,,,8434299570470,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-lung-2-piese-cu-print-Playmobil-Gisela-2-2010-fata.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-din-tricot-2-piese-cu-print-playmobil-gisela-2-2010,"Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010","<p>Set pijama bărbați din tricot, 2 piese, cu print Playmobil, Gisela 2/2010.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Dungi,Size,S,,,8434299570463,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-lung-2-piese-cu-print-Playmobil-Gisela-2-2010-fata.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-bugs-bunny-gisela-2-2018,"Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018","<p>Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018.</p>
<p>&nbsp;</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Gri,Size,XL,,,8434299570814,0,,2,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-2-piese-cu-print-Bugs-Bunny-Gisela-2-2018-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-bugs-bunny-gisela-2-2018,"Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018","<p>Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018.</p>
<p>&nbsp;</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Gri,Size,L,,,8434299570807,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-2-piese-cu-print-Bugs-Bunny-Gisela-2-2018-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-bugs-bunny-gisela-2-2018,"Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018","<p>Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018.</p>
<p>&nbsp;</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Gri,Size,M,,,8434299570791,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-2-piese-cu-print-Bugs-Bunny-Gisela-2-2018-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-bugs-bunny-gisela-2-2018,"Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018","<p>Set pijama bărbați, 2 piese, cu print Bugs Bunny, Gisela 2/2018.</p>
<p>&nbsp;</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,,TRUE,Color,Gri,Size,S,,,8434299570784,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-barbati-2-piese-cu-print-Bugs-Bunny-Gisela-2-2018-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-din-polar-cu-imprimeu-snoopy-gisela-2-2001,"Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001","<p>Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Roșu,Size,XXL,,,8434299591482,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-2001-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-din-polar-cu-imprimeu-snoopy-gisela-2-2001,"Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001","<p>Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Roșu,Size,XL,,,8434299570135,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-2001-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-din-polar-cu-imprimeu-snoopy-gisela-2-2001,"Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001","<p>Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Roșu,Size,L,,,8434299570128,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-2001-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-din-polar-cu-imprimeu-snoopy-gisela-2-2001,"Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001","<p>Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Roșu,Size,M,,,8434299570111,0,,0,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-2001-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-din-polar-cu-imprimeu-snoopy-gisela-2-2001,"Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001","<p>Set pijama bărbați, 2 piese, din polar cu imprimeu Snoopy, Gisela 2/2001.</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW23,TRUE,Color,Roșu,Size,S,,,8434299570104,0,,1,deny,manual,225,225,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lunga-barbati-2-piese-cu-imprimeu-Snoopy-Gisela-2-2001-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-looney-tunes-gisela-2-20243,"Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243","<p>Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Print,Size,XXL,,,8434299690260,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-barbati-2-piese-cu-print-Looney-Tunes-Gisela-2-20243-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-looney-tunes-gisela-2-20243,"Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243","<p>Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Print,Size,XL,,,8434299680124,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-barbati-2-piese-cu-print-Looney-Tunes-Gisela-2-20243-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-looney-tunes-gisela-2-20243,"Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243","<p>Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Print,Size,L,,,8434299680117,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-barbati-2-piese-cu-print-Looney-Tunes-Gisela-2-20243-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-looney-tunes-gisela-2-20243,"Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243","<p>Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Print,Size,M,,,8434299680100,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-barbati-2-piese-cu-print-Looney-Tunes-Gisela-2-20243-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-barbati-2-piese-cu-print-looney-tunes-gisela-2-20243,"Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243","<p>Set pijama bărbați, 2 piese, cu print Looney Tunes, Gisela 2/20243</p>
",,Apparel & Accessories > Clothing > Men’s Clothing,variable,Pijamale AW24,TRUE,Color,Print,Size,S,,,8434299680094,0,,0,deny,manual,246,246,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/09/Set-pijama-barbati-2-piese-cu-print-Looney-Tunes-Gisela-2-20243-main.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-vascoza-tricot-2-piese-cu-dantela-gisela-2-20177,"Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177","<p>Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177</p>
",,Apparel & Accessories > Clothing > Women’s Clothing,variable,Pijamale AW24,TRUE,Color,Bleu,Size,XL,,,,0,,0,deny,manual,265,265,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lung-2-piese-din-viscoza-Gisela-2-20177-main-blue.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-vascoza-tricot-2-piese-cu-dantela-gisela-2-20177,"Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177","<p>Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177</p>
",,Apparel & Accessories > Clothing > Women’s Clothing,variable,Pijamale AW24,TRUE,Color,Bleu,Size,L,,,8434299689783,0,,0,deny,manual,265,265,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lung-2-piese-din-viscoza-Gisela-2-20177-main-blue.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-vascoza-tricot-2-piese-cu-dantela-gisela-2-20177,"Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177","<p>Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177</p>
",,Apparel & Accessories > Clothing > Women’s Clothing,variable,Pijamale AW24,TRUE,Color,Bleu,Size,M,,,8434299689776,0,,0,deny,manual,265,265,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lung-2-piese-din-viscoza-Gisela-2-20177-main-blue.jpg,g,,,TRUE,,,TRUE,,,active
set-pijama-din-vascoza-tricot-2-piese-cu-dantela-gisela-2-20177,"Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177","<p>Set pijama din vâscoză tricot, 2 piese, cu dantelă, Gisela 2/20177</p>
",,Apparel & Accessories > Clothing > Women’s Clothing,variable,Pijamale AW24,TRUE,Color,Bleu,Size,S,,,8434299689769,0,,0,deny,manual,265,265,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2024/10/Set-pijama-lung-2-piese-din-viscoza-Gisela-2-20177-main-blue.jpg,g,,,TRUE,,,TRUE,,,active
