Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
costum-de-baie-plus-size-cu-imprimeu-tribal-gisela-2-30244,"Costum de baie plus-size cu imprimeu tribal, Gisela 2/30244","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,44,,,8434299705490,0,,1,deny,manual,271,271,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Costum-de-baie-plus-size-cu-imprimeu-tribal-Gisela-2-30244-main.jpg,g,,,TRUE,,,TRUE,,,active
costum-de-baie-plus-size-cu-imprimeu-tribal-gisela-2-30244,"Costum de baie plus-size cu imprimeu tribal, Gisela 2/30244","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,42,,,8434299705483,0,,1,deny,manual,271,271,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Costum-de-baie-plus-size-cu-imprimeu-tribal-Gisela-2-30244-main.jpg,g,,,TRUE,,,TRUE,,,active
slip-de-baie-cu-imprimeu-zodiacal-gisela-2-30250,"Slip de baie cu imprimeu zodiacal, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,L,,,8434299706046,0,,0,deny,manual,95,95,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Slip-de-baie-cu-imprimeu-zodiacal-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
slip-de-baie-cu-imprimeu-zodiacal-gisela-2-30250,"Slip de baie cu imprimeu zodiacal, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,M,,,8434299706039,0,,1,deny,manual,95,95,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Slip-de-baie-cu-imprimeu-zodiacal-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
slip-de-baie-cu-imprimeu-zodiacal-gisela-2-30250,"Slip de baie cu imprimeu zodiacal, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,S,,,8434299706022,0,,2,deny,manual,95,95,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Slip-de-baie-cu-imprimeu-zodiacal-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
sutien-baie-triunghiular-fara-arcuri-cu-burete-detasabil-gisela-2-30250,"Sutien baie triunghiular, fără arcuri, cu burete detașabil, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,85B,,,8434299706084,0,,1,deny,manual,153,153,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Sutien-baie-triunghiulara-fara-balene-cu-burete-detasabil-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
sutien-baie-triunghiular-fara-arcuri-cu-burete-detasabil-gisela-2-30250,"Sutien baie triunghiular, fără arcuri, cu burete detașabil, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,80B,,,8434299706077,0,,1,deny,manual,153,153,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Sutien-baie-triunghiulara-fara-balene-cu-burete-detasabil-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
sutien-baie-triunghiular-fara-arcuri-cu-burete-detasabil-gisela-2-30250,"Sutien baie triunghiular, fără arcuri, cu burete detașabil, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,75B,,,8434299706060,0,,1,deny,manual,153,153,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Sutien-baie-triunghiulara-fara-balene-cu-burete-detasabil-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
sutien-baie-triunghiular-fara-arcuri-cu-burete-detasabil-gisela-2-30250,"Sutien baie triunghiular, fără arcuri, cu burete detașabil, Gisela 2/30250","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Print,Size,70B,,,8434299706053,0,,1,deny,manual,153,153,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Sutien-baie-triunghiulara-fara-balene-cu-burete-detasabil-Gisela-2-30250-main.jpg,g,,,TRUE,,,TRUE,,,active
fusta-scurta-din-material-structurat-cu-slit-gisela-2-30253,"Fustă scurtă din material structurat cu slit, Gisela 2/30253","<p>Fustă scurtă din material structurat cu slit, Gisela 2/30253.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,M,,,8434299706282,0,,1,deny,manual,118,118,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Fusta-scurta-din-material-structurat-cu-slit-Gisela-2-30253-main.jpg,g,,,TRUE,,,TRUE,,,active
fusta-scurta-din-material-structurat-cu-slit-gisela-2-30253,"Fustă scurtă din material structurat cu slit, Gisela 2/30253","<p>Fustă scurtă din material structurat cu slit, Gisela 2/30253.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,S,,,8434299706275,0,,2,deny,manual,118,118,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Fusta-scurta-din-material-structurat-cu-slit-Gisela-2-30253-main.jpg,g,,,TRUE,,,TRUE,,,active
slip-de-baie-brazilian-din-material-structurat-gisela-2-30252,"Slip de baie brazilian din material structurat, Gisela 2/30252","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,L,,,8434299706220,0,,1,deny,manual,95,95,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Slip-de-baie-brazilian-din-material-structurat-Gisela-2-30252-main.jpg,g,,,TRUE,,,TRUE,,,active
slip-de-baie-brazilian-din-material-structurat-gisela-2-30252,"Slip de baie brazilian din material structurat, Gisela 2/30252","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,M,,,8434299706213,0,,2,deny,manual,95,95,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Slip-de-baie-brazilian-din-material-structurat-Gisela-2-30252-main.jpg,g,,,TRUE,,,TRUE,,,active
slip-de-baie-brazilian-din-material-structurat-gisela-2-30252,"Slip de baie brazilian din material structurat, Gisela 2/30252","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,S,,,8434299706206,0,,3,deny,manual,95,95,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Slip-de-baie-brazilian-din-material-structurat-Gisela-2-30252-main.jpg,g,,,TRUE,,,TRUE,,,active
sutien-baie-tip-bandeau-cu-arcuri-si-burete-gisela-2-30252,"Sutien baie tip bandeau cu arcuri și burete, Gisela 2/30252","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,85B,,,8434299706268,0,,1,deny,manual,153,153,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Sutien-baie-tip-bandeau-din-material-structurat-Gisela-2-30252-main.jpg,g,,,TRUE,,,TRUE,,,active
sutien-baie-tip-bandeau-cu-arcuri-si-burete-gisela-2-30252,"Sutien baie tip bandeau cu arcuri și burete, Gisela 2/30252","<p>Material cu proprietăți antibacteriene ce diminuează rata de dezvoltare a bacteriilor la nivelul pielii, prin faptul că nu favorizează păstrarea umidității, a transpirației și apei la nivelul acesteia. Se reduce astfel considerabil riscul de apariție a diverselor afecțiuni precum iritații sau infecții ale pielii. Culoare rezistentă la spălare conform cu instrucțiunile de pe etichetă.</p>
",,Apparel & Accessories > Clothing > Swimwear,variable,SS2025,TRUE,Color,Muștar,Size,80B,,,8434299706251,0,,2,deny,manual,153,153,TRUE,TRUE,,,,,FALSE,,,,,,,new,TRUE,https://conteelegant.ro/wp-content/uploads/2025/05/Sutien-baie-tip-bandeau-din-material-structurat-Gisela-2-30252-main.jpg,g,,,TRUE,,,TRUE,,,active
